JARVIS-ID,Formula,Spacegroup,Atom,Wycoff,Diag_Vxx,Diag_Vyy,Diag_Vzz,Eta,VASP_Vxx,VASP_Vxy,VASP_Vxz,VASP_Vyy,VASP_Vyz,VASP_Vzz
JVASP-22548,NO3Rb,167,Rb,b,-0.6866,-0.6866,1.3732,0,0,-0.6866,-0.6866,0,0.6866,0
JVASP-22549,Ga2Te3,9,Ga,a,1.6702,2.2781,-3.9482,0.153968897,-2.3706,-2.3462,-1.2128,1.0603,-0.7601,1.3103
JVASP-22549,Ga2Te3,9,Te,a,15.3894,35.0043,-50.3936,0.38923395,7.1135,17.1706,25.7164,24.4162,-14.9741,-31.5297
JVASP-22550,F6CaSn,148,F,f,-5.5861,-6.6912,12.2772,0.090012381,2.6754,-6.0983,6.553,-2.1544,-5.2141,-0.521
JVASP-22550,F6CaSn,148,Ca,a,0.5129,0.5131,-1.026,0.000194932,0.1831,-0.2308,-0.5879,0.3514,-0.4114,-0.5345
JVASP-22550,F6CaSn,148,Sn,b,0.7806,0.7809,-1.5615,0.000192123,0.2787,-0.3513,-0.8947,0.5348,-0.6261,-0.8134
JVASP-22554,O2FeCu,166,O,c,-1.2622,-1.2622,2.5244,0,-1.0275,0.1416,0.902,-1.1767,0.5442,2.2043
JVASP-22554,O2FeCu,166,Fe,b,-0.5797,-0.5808,1.1605,0.000947867,-0.4728,0.0648,0.4148,-0.5405,0.2501,1.0134
JVASP-22554,O2FeCu,166,Cu,a,2.7528,2.7546,-5.5073,0.000326839,2.241,-0.3094,-1.9675,2.568,-1.1875,-4.8089
JVASP-22556,SrFeO3,221,Sr,b,0,0,0,0.619,0,0,0,0,0,0
JVASP-22556,SrFeO3,221,Fe,a,0,0,0,1.462,0,0,0,0,0,0
JVASP-22556,SrFeO3,221,O,d,-5.7821,-5.7821,11.5641,0,11.5641,0,0,-5.7821,0,-5.7821
JVASP-22557,O2CrCu,166,O,c,-2.084,-2.084,4.1681,0,-1.6946,0.235,1.4925,-1.9422,0.9008,3.6368
JVASP-22557,O2CrCu,166,Cr,b,1.4057,1.4062,-2.8119,0.000177816,1.1434,-0.1586,-1.0069,1.3102,-0.6073,-2.4537
JVASP-22557,O2CrCu,166,Cu,a,2.3278,2.3286,-4.6564,0.000171807,1.8935,-0.2627,-1.6674,2.1697,-1.0055,-4.0632
JVASP-22558,KAlF4,123,K,a,-0.4216,-0.4216,0.8433,0,-0.4216,0,0,-0.4216,0,0.8433
JVASP-22558,KAlF4,123,Al,d,1.0895,1.0895,-2.1789,0,1.0895,0,0,1.0895,0,-2.1789
JVASP-22558,KAlF4,123,F,h,-2.5753,-2.5753,5.1506,0,-2.5753,0,0,-2.5753,0,5.1506
JVASP-22558,KAlF4,123,F,e,-5.7993,-5.2208,11.0201,0.052,-5.2208,0,0,11.0201,0,-5.7993
JVASP-22559,MgVO3,63,Mg,c,-0.0498,-0.1676,0.2174,0.541858326,-0.1427,-0.0004,0.0481,0.2174,-0.0007,-0.0746
JVASP-22559,MgVO3,63,V,c,-3.1092,-3.49,6.5991,0.057704839,-1.0631,-0.0003,3.9595,-3.49,-0.0005,4.5531
JVASP-22559,MgVO3,63,O,e,0.7085,1.3083,-2.0167,0.297416572,0.3819,0.7296,-0.6321,0.1331,1.4121,-0.515
JVASP-22559,MgVO3,63,O,c,0.0245,0.3301,-0.3545,0.862059238,0.0889,0.0001,0.1246,-0.3545,0.0002,0.2657
JVASP-2256,SiZnAs2,122,Si,b,-0.0216,-0.0216,0.0432,0,-0.0127,0.011,0.0194,-0.008,0.024,0.0208
JVASP-2256,SiZnAs2,122,Zn,a,-0.4978,-0.498,0.9958,0.000200844,-0.2934,0.253,0.4469,-0.1848,0.5527,0.4782
JVASP-2256,SiZnAs2,122,As,d,1.5427,11.6244,-13.167,0.76567935,-0.4839,3.3694,-4.4277,8.6151,7.3617,-8.1312
JVASP-22560,PdK2O2,71,Pd,a,-0.0566,-5.4239,5.4805,0.97934495,-0.1937,1.472,0.4602,1.7957,-4.9433,-1.602
JVASP-22560,PdK2O2,71,K,j,-0.3394,-1.1792,1.5186,0.553009351,1.3219,0.1134,0.6604,-0.6232,-0.3807,-0.6987
JVASP-22560,PdK2O2,71,O,h,1.8231,6.8495,-8.6726,0.579572447,5.8741,1.4168,3.2756,-1.7237,-4.758,-4.1505
JVASP-22563,CNa2N2,12,C,a,2.7695,2.8303,-5.5998,0.010857531,1.2698,-1.6462,2.804,1.0936,2.958,-2.3634
JVASP-22563,CNa2N2,12,Na,i,-0.3292,-0.5305,0.8597,0.234151448,-0.4191,0.1174,-0.1361,-0.4066,-0.1436,0.8258
JVASP-22563,CNa2N2,12,N,i,-0.178,-0.5753,0.7533,0.527412717,-0.2571,0.3357,-0.2923,-0.2212,-0.3083,0.4782
JVASP-22565,SnO,129,Sn,c,8.2327,8.2327,-16.4654,0,8.2327,0,0,8.2327,0,-16.4654
JVASP-22565,SnO,129,O,a,-0.0304,-0.0304,0.0608,0,-0.0304,0,0,-0.0304,0,0.0608
JVASP-22566,RbAlF4,123,Rb,c,-0.771,-0.771,1.542,0,-0.771,0,0,-0.771,0,1.542
JVASP-22566,RbAlF4,123,Al,b,1.3294,1.3294,-2.6589,0,1.3294,0,0,1.3294,0,-2.6589
JVASP-22566,RbAlF4,123,F,g,-2.8245,-2.8245,5.6489,0,-2.8245,0,0,-2.8245,0,5.6489
JVASP-22566,RbAlF4,123,F,e,-5.9567,-5.274,11.2306,0.061,-5.274,0,0,11.2306,0,-5.9567
JVASP-22567,SnO2,136,Sn,b,-4.666,-0.5551,5.2211,0.787,2.333,2.8881,0,2.333,0,-4.666
JVASP-22567,SnO2,136,O,f,6.2048,4.95,-11.1548,0.112,-2.475,8.6798,0,-2.475,0,4.95
JVASP-22568,KO3I,160,K,a,-0.1301,-0.1302,0.2603,0.000384172,-0.0001,0.1283,0.1319,-0.0035,0.1302,0.0037
JVASP-22568,KO3I,160,O,b,-6.6526,-7.501,14.1537,0.059941923,-6.9913,-0.3341,-1.4001,-6.9823,-1.3813,13.9735
JVASP-22568,KO3I,160,I,a,23.7427,23.7434,-47.4861,1.47E-05,0.0075,-23.4171,-24.0607,0.6394,-23.7383,-0.6469
JVASP-22574,ZnS,160,Zn,a,-0.0039,-0.004,0.008,0.0125,-0.0039,0.0001,0.0014,-0.0039,0.0008,0.0077
JVASP-22574,ZnS,160,S,a,-0.1413,-0.1413,0.2826,0,-0.1351,0.0036,0.0508,-0.1392,0.0296,0.2743
JVASP-22576,F6MgCr,148,F,f,-5.1475,-5.4077,10.5551,0.02465159,8.2734,5.4716,0.9337,-3.06,0.5177,-5.2135
JVASP-22576,F6MgCr,148,Mg,b,0.0835,0.0837,-0.1672,0.001196172,0.0309,-0.0364,-0.0953,0.0583,-0.0663,-0.0893
JVASP-22576,F6MgCr,148,Cr,a,-1.4305,-1.431,2.8615,0.000174734,-0.5329,0.6246,1.6304,-0.9964,1.1336,1.5293
JVASP-22577,F3KMn,221,F,d,-2.3068,-2.3068,4.6135,0,4.6135,0,0,-2.3068,0,-2.3068
JVASP-22577,F3KMn,221,K,b,0,0,0,0,0,0,0,0,0,0
JVASP-22577,F3KMn,221,Mn,a,0,0,0,0,0,0,0,0,0,0
JVASP-22579,F3KMn,140,F,a,-2.3116,-2.3117,4.6233,2.16E-05,-1.1608,1.6175,2.0101,-0.0384,2.8251,1.1992
JVASP-22579,F3KMn,140,F,h,-2.3109,-2.312,4.6229,0.000237946,2.2922,-3.2756,-0.0003,0.0193,-0.0004,-2.3115
JVASP-22579,F3KMn,140,K,b,0.0006,0.0007,-0.0013,0.076923077,0.0003,-0.0004,-0.0005,0,-0.0008,-0.0003
JVASP-22579,F3KMn,140,Mn,c,0.0043,0.0047,-0.009,0.044444444,0.0022,-0.003,-0.0039,0.0001,-0.0056,-0.0023
JVASP-22581,ZnS,160,Zn,a,-0.0181,-0.0183,0.0364,0.005494505,-0.017,0.0008,0.0082,-0.0176,0.0048,0.0347
JVASP-22581,ZnS,160,S,a,-0.1287,-0.1288,0.2574,0.0003885,-0.12,0.0051,0.0571,-0.1257,0.0335,0.2457
JVASP-22582,ZnS,160,Zn,a,0.0062,0.0064,-0.0126,0.015873016,0.0055,-0.0005,-0.0037,0.0061,-0.0022,-0.0116
JVASP-22582,ZnS,160,S,a,-0.1649,-0.1649,0.3298,0,-0.1457,0.0114,0.095,-0.1581,0.0563,0.3037
JVASP-22583,TlAsF6,148,Tl,a,-0.0305,-0.0308,0.0612,0.004901961,-0.0006,0.0338,0.0266,0.0077,0.0302,-0.0071
JVASP-22583,TlAsF6,148,As,b,0.2334,0.2334,-0.4668,0,0.0067,-0.2575,-0.2025,-0.0592,-0.23,0.0525
JVASP-22583,TlAsF6,148,F,f,-9.3641,-10.9934,20.3575,0.080034385,-6.2803,-7.7948,-4.6251,9.9591,12.3797,-3.6788
JVASP-22584,VF2,136,V,a,-0.1396,-2.4012,2.5407,0.890148384,2.5407,0,0,-1.2704,1.1308,-1.2704
JVASP-22584,VF2,136,F,f,-0.8662,-8.0801,8.9463,0.8063557,-0.8662,0,0,0.4331,8.5132,0.4331
JVASP-22585,FeF3,167,Fe,b,-1.8694,-1.8705,3.7398,0.000294133,-0.685,0.8265,2.1359,-1.2932,1.4889,1.9782
JVASP-22585,FeF3,167,F,e,-4.4119,-11.2261,15.6381,0.435743473,-6.9258,-3.9771,-8.2894,2.0969,8.5233,4.8289
JVASP-22587,RbVF3,221,Rb,a,0,0,0,0,0,0,0,0,0,0
JVASP-22587,RbVF3,221,V,b,0,0,0,0,0,0,0,0,0,0
JVASP-22587,RbVF3,221,F,c,-3.9683,-3.9683,7.9367,0,7.9367,0,0,-3.9683,0,-3.9683
JVASP-22589,KVF3,221,K,a,0,0,0,0,0,0,0,0,0,0
JVASP-22589,KVF3,221,V,b,0,0,0,0,0,0,0,0,0,0
JVASP-22589,KVF3,221,F,c,-3.6043,-3.6043,7.2086,0,7.2086,0,0,-3.6043,0,-3.6043
JVASP-2259,OFY,166,O,c,0.2571,0.2571,-0.5143,0,0.196,-0.0374,-0.205,0.2343,-0.1253,-0.4303
JVASP-2259,OFY,166,F,c,-0.5325,-0.5325,1.065,0,-0.406,0.0774,0.4244,-0.4852,0.2596,0.8912
JVASP-2259,OFY,166,Y,c,-0.6808,-0.6811,1.3619,0.00022028,-0.5191,0.0989,0.5426,-0.6206,0.3319,1.1396
JVASP-22592,Cu2WS4,121,Cu,c,-0.0556,-1.2893,1.3449,0.917317273,-0.8608,0.2523,0.8994,0.262,0.5294,0.5988
JVASP-22592,Cu2WS4,121,W,a,-4.49,-4.4901,8.9802,1.11E-05,-2.567,2.4208,4.0429,-1.4427,5.0895,4.0097
JVASP-22592,Cu2WS4,121,S,i,-0.5927,-3.2209,3.8137,0.689147023,1.0996,-3.4167,0.1399,-0.4875,0.1761,-0.6121
JVASP-22594,CaCrF6,148,Ca,b,0.2601,0.2603,-0.5204,0.00038432,0.0979,-0.1128,-0.2961,0.1819,-0.2056,-0.2798
JVASP-22594,CaCrF6,148,Cr,a,-1.698,-1.6986,3.3966,0.000176647,-0.6383,0.7354,1.9328,-1.1878,1.3416,1.8261
JVASP-22594,CaCrF6,148,F,f,-4.5198,-5.0784,9.5982,0.058198412,8.5405,3.5344,1.2916,-4.0905,0.5243,-4.45
JVASP-22595,F3Mo,167,F,e,-4.1347,-7.1937,11.3285,0.270026923,-1.9275,-3.7867,4.2626,-2.1696,-7.3128,4.0971
JVASP-22595,F3Mo,167,Mo,b,1.3346,1.335,-2.6695,0.000149841,0.5639,-0.525,-1.489,0.977,-1.0143,-1.5409
JVASP-22596,F6MnPt,148,F,f,-6.3414,-11.3625,17.704,0.283613873,11.8984,9.9336,2.8059,-0.9684,1.959,-10.93
JVASP-22596,F6MnPt,148,Mn,a,0.4737,0.4741,-0.9478,0.00042203,0.2025,-0.1847,-0.5274,0.3485,-0.3584,-0.551
JVASP-22596,F6MnPt,148,Pt,b,0.9579,0.958,-1.9159,5.22E-05,0.4094,-0.373,-1.066,0.7044,-0.7248,-1.1138
JVASP-22600,RbS,71,Rb,j,0.5621,0.8224,-1.3845,0.188010112,0.4619,-0.4426,0.2217,-0.5336,0.9788,0.0717
JVASP-22600,RbS,71,S,g,-13.6749,-14.6021,28.2769,0.032790016,-11.0251,8.5999,-5.8592,11.744,-19.0163,-0.7189
JVASP-22602,BeF2,180,Be,c,-0.0111,-0.0368,0.0478,0.537656904,-0.0156,-0.0367,0,0.0266,0,-0.0111
JVASP-22602,BeF2,180,F,j,-4.8936,-5.5582,10.4518,0.063587133,4.8651,0,7.631,-4.8936,0,0.0285
JVASP-22603,TlF,129,Tl,c,5.0587,5.0721,-10.1308,0.001322699,5.0721,0,0,5.0587,0.0039,-10.1308
JVASP-22603,TlF,129,F,c,-0.3028,-0.3043,0.6071,0.002470763,-0.3043,0,0,-0.3028,-0.0026,0.6071
JVASP-22605,F3MnRb,221,F,c,-2.7935,-2.7935,5.5869,0,-2.7935,0,0,5.5869,0,-2.7935
JVASP-22605,F3MnRb,221,Mn,b,0,0,0,0,0,0,0,0,0,0
JVASP-22605,F3MnRb,221,Rb,a,0,0,0,0,0,0,0,0,0,0
JVASP-22606,MnSnF6,148,Mn,b,-0.0658,-0.0661,0.1319,0.00227445,-0.0255,0.0278,0.0748,-0.0466,0.0517,0.0721
JVASP-22606,MnSnF6,148,Sn,a,0.4056,0.4058,-0.8114,0.000246488,0.1574,-0.1716,-0.4595,0.2872,-0.3174,-0.4446
JVASP-22606,MnSnF6,148,F,f,-4.9859,-8.3986,13.3845,0.254974037,-6.0505,-3.1889,-4.4436,5.3168,8.6399,0.7337
JVASP-22608,NiPtF6,148,Ni,a,0.3627,0.3638,-0.7265,0.001514109,0.1497,-0.1454,-0.407,0.2638,-0.2785,-0.4135
JVASP-22608,NiPtF6,148,Pt,b,0.8229,0.8232,-1.646,0.00018226,0.3403,-0.3299,-0.9219,0.5975,-0.6303,-0.9377
JVASP-22608,NiPtF6,148,F,f,-7.2791,-15.1023,22.3814,0.349540243,2.7966,-11.1221,9.7017,-4.4994,-12.5575,1.7028
JVASP-22610,CrHgF6,148,Cr,a,-0.5349,-0.5356,1.0706,0.000653839,-0.2239,0.212,0.5982,-0.3906,0.4082,0.6145
JVASP-22610,CrHgF6,148,Hg,b,0.137,0.1374,-0.2744,0.001457726,0.0577,-0.0545,-0.1532,0.1,-0.1045,-0.1577
JVASP-22610,CrHgF6,148,F,f,-3.0053,-7.7286,10.7338,0.440039874,7.8465,5.267,2.3558,-0.4743,0.7916,-7.3722
JVASP-22612,F6CrCd,148,F,f,-4.0584,-6.7072,10.7656,0.246042952,8.3662,5.1306,2.0015,-1.9426,0.9136,-6.4236
JVASP-22612,F6CrCd,148,Cr,a,-1.1048,-1.1049,2.2097,4.53E-05,-0.4592,0.4411,1.2364,-0.8034,0.8447,1.2626
JVASP-22612,F6CrCd,148,Cd,b,0.3781,0.3781,-0.7562,0,0.1571,-0.151,-0.4232,0.275,-0.2891,-0.4321
JVASP-22613,F6NiPb,148,F,f,-8.8986,-13.0273,21.9259,0.188302419,20.7382,3.642,5.0798,-8.5844,-0.1175,-12.1538
JVASP-22613,F6NiPb,148,Ni,a,0.1443,0.1447,-0.289,0.001384083,0.0578,-0.0596,-0.1628,0.1039,-0.1117,-0.1617
JVASP-22613,F6NiPb,148,Pb,b,-0.543,-0.5432,1.0863,0.000184111,-0.2183,0.2231,0.6116,-0.3897,0.4202,0.608
JVASP-22615,NiF2,136,Ni,a,1.03,2.4143,-3.4443,0.401910403,2.4143,0,0,-1.2072,2.2371,-1.2072
JVASP-22615,NiF2,136,F,f,3.6571,7.2193,-10.8764,0.327516458,3.6571,0,0,-1.8285,9.0478,-1.8285
JVASP-22616,PNF2,36,P,a,2.1329,6.6168,-8.7497,0.512463284,-8.0643,-2.2478,-1.3916,2.8799,-2.3136,5.1845
JVASP-22616,PNF2,36,N,a,-2.8317,-3.2558,6.0875,0.069667351,3.6862,-3.3638,-2.0825,-1.2133,1.2645,-2.4729
JVASP-22616,PNF2,36,F,b,-8.4533,-9.0206,17.4739,0.032465563,-7.8808,4.9313,-1.4855,13.735,-7.7488,-5.8542
JVASP-22617,F6NiSn,148,F,f,-5.2074,-9.7357,14.9431,0.303036184,-5.1551,-3.3417,-8.577,-1.3358,7.2541,6.491
JVASP-22617,F6NiSn,148,Ni,b,-0.0964,-0.097,0.1934,0.003102378,-0.0382,0.0398,0.1093,-0.0692,0.075,0.1074
JVASP-22617,F6NiSn,148,Sn,a,0.5235,0.5237,-1.0473,0.000190967,0.2082,-0.2172,-0.5907,0.3742,-0.4065,-0.5824
JVASP-22618,ZnS,186,Zn,b,-0.0077,-0.0079,0.0157,0.012738854,-0.0078,0.0001,0,-0.0078,0,0.0157
JVASP-22618,ZnS,186,S,b,-0.1767,-0.1768,0.3535,0.000282885,-0.1768,0,0,-0.1768,0,0.3535
JVASP-22619,MnF2,136,Mn,a,-0.8732,-0.9211,1.7943,0.026695647,1.7943,0,0,-0.8972,0.0239,-0.8972
JVASP-22619,MnF2,136,F,f,-0.3697,-5.0984,5.4681,0.864779357,-0.3697,0,0,0.1848,5.2832,0.1848
JVASP-2262,ScCuO2,194,Sc,a,-2.0454,-2.0457,4.091,7.33E-05,-2.0457,0,0,-2.0454,0,4.091
JVASP-2262,ScCuO2,194,Cu,c,3.4619,3.4632,-6.9251,0.000187723,3.4619,0,0,3.4632,0,-6.9251
JVASP-2262,ScCuO2,194,O,f,-2.1695,-2.1696,4.3391,2.30E-05,-2.1695,0,0,-2.1696,0,4.3391
JVASP-22620,KNiF3,221,K,a,0,0,0,0,0,0,0,0,0,0
JVASP-22620,KNiF3,221,Ni,b,0,0,0,0,0,0,0,0,0,0
JVASP-22620,KNiF3,221,F,c,-6.0169,-6.0169,12.0338,0,12.0338,0,0,-6.0169,0,-6.0169
JVASP-22622,AlFeF5,71,Al,c,-0.184,-1.074,1.2579,0.70752842,-0.8972,0.2449,-0.4806,0.6643,-0.666,0.2329
JVASP-22622,AlFeF5,71,Fe,a,-1.6444,-7.9866,9.6311,0.658512527,-1.1653,-2.9928,-1.303,-0.7335,8.1375,1.8988
JVASP-22622,AlFeF5,71,F,h,2.3232,4.6102,-6.9335,0.32984784,1.7867,1.9608,1.4591,-0.1422,-5.332,-1.6444
JVASP-22622,AlFeF5,71,F,i,-4.7488,-5.7801,10.5289,0.097949453,-4.5866,-2.5951,-3.2456,1.5409,7.0567,3.0456
JVASP-22622,AlFeF5,71,F,d,-4.5366,-6.3733,10.9099,0.168351681,8.9411,0.3119,5.3537,-5.2928,-0.8484,-3.6484
JVASP-22624,Rb2NiF4,139,Rb,e,0.107,0.1075,-0.2145,0.002331002,0.0846,-0.0247,-0.0784,0.0808,-0.0851,-0.1654
JVASP-22624,Rb2NiF4,139,Ni,a,2.6818,2.6836,-5.3655,0.000335477,2.1179,-0.6139,-1.9613,2.0172,-2.1309,-4.1351
JVASP-22624,Rb2NiF4,139,F,c,-5.5356,-6.0737,11.6093,0.046350771,10.2612,-0.041,-4.6863,-5.5802,-0.1425,-4.6811
JVASP-22624,Rb2NiF4,139,F,e,-3.7536,-3.7537,7.5073,1.33E-05,-2.9642,0.8577,2.7444,-2.8216,2.9817,5.7858
JVASP-22627,KCrO2,166,K,a,4.1851,4.1852,-8.3704,1.19E-05,3.42,-0.4614,-2.968,3.9071,-1.7896,-7.327
JVASP-22627,KCrO2,166,Cr,b,-0.7183,-0.7186,1.4369,0.000208783,-0.587,0.0794,0.5099,-0.6704,0.3074,1.2575
JVASP-22627,KCrO2,166,O,c,0.6582,0.6582,-1.3163,0,0.5378,-0.0726,-0.4667,0.6144,-0.2814,-1.1523
JVASP-22629,NiF2,136,Ni,a,1.0258,2.413,-3.4388,0.403396534,2.413,0,0,-1.2074,-2.2323,-1.2055
JVASP-22629,NiF2,136,F,f,3.6571,7.2243,-10.8815,0.327822451,3.6571,0,0,-1.8451,9.0529,-1.812
JVASP-22630,CdI2,164,Cd,a,-0.0846,-0.0848,0.1694,0.001180638,-0.0846,0.0001,0,-0.0848,0,0.1694
JVASP-22630,CdI2,164,I,d,2.6113,2.6116,-5.2229,5.74E-05,2.6115,0.0001,0,2.6114,0,-5.2229
JVASP-22632,CrCl3,148,Cr,c,-0.1203,-0.1208,0.2411,0.002073828,-0.0558,0.0439,0.1317,-0.0911,0.0885,0.1469
JVASP-22632,CrCl3,148,Cl,f,5.756,7.2952,-13.0512,0.117935516,-12.2858,-3.1443,-2.1059,6.6931,-0.717,5.5927
JVASP-22635,InSiTe3,162,In,d,0.5139,0.514,-1.0279,9.73E-05,0.5139,0,0,0.514,0,-1.0279
JVASP-22635,InSiTe3,162,Si,e,1.3037,1.3037,-2.6074,0,1.3037,0,0,1.3037,0,-2.6074
JVASP-22635,InSiTe3,162,Te,k,-14.0534,-15.8371,29.8905,0.059674479,-4.567,-19.5195,-2.6711,17.971,4.5817,-13.404
JVASP-22636,RbSb2,12,Rb,i,0.8106,2.0174,-2.8279,0.426747763,2.0174,-0.0001,0,-1.8708,1.602,-0.1466
JVASP-22636,RbSb2,12,Sb,i,17.7977,28.4965,-46.2943,0.231104045,28.4965,0,0,-43.4742,-13.145,14.9777
JVASP-22637,CdIn2Se4,111,Cd,a,-0.6022,-0.6022,1.2043,0,-0.6022,0,0,-0.6022,0,1.2043
JVASP-22637,CdIn2Se4,111,In,f,-0.8614,-1.7935,2.6549,0.35108667,2.6549,0,0,-1.7935,0,-0.8614
JVASP-22637,CdIn2Se4,111,Se,n,3.4597,11.8342,-15.2939,0.547571254,-1.5345,13.3688,1.8938,-1.5345,-1.8938,3.0691
JVASP-22638,CdI2,166,Cd,a,-0.0693,-0.0696,0.1389,0.002159827,-0.0645,0.003,0.0312,-0.0679,0.0183,0.1324
JVASP-22638,CdI2,166,Cd,b,-0.0771,-0.0775,0.1546,0.002587322,-0.0718,0.0033,0.0347,-0.0755,0.0204,0.1474
JVASP-22638,CdI2,166,I,c,2.7399,2.7402,-5.4801,5.47E-05,2.5501,-0.1113,-1.2303,2.6746,-0.7216,-5.2247
JVASP-22639,SiSe2,72,Si,a,-0.1253,-0.1954,0.3207,0.218584347,-0.1134,0.0914,0.1595,-0.0013,0.1777,0.1148
JVASP-22639,SiSe2,72,Se,j,8.385,23.8446,-32.2296,0.479670862,12.3656,3.1251,-22.3229,7.2006,6.0773,-19.5662
JVASP-22640,BaI2,189,Ba,b,2.18,2.1802,-4.3602,4.59E-05,2.18,-0.0001,0,2.1802,0,-4.3602
JVASP-22640,BaI2,189,Ba,c,-3.263,-3.2632,6.5262,3.06E-05,-3.2632,-0.0001,0,-3.263,0,6.5262
JVASP-22640,BaI2,189,I,g,0.5986,10.0553,-10.6539,0.887628005,-10.6539,0,0,10.0553,0,0.5986
JVASP-22640,BaI2,189,I,f,-0.2665,-3.145,3.4115,0.84376374,0.653,-1.5926,0,2.4921,0,-3.145
JVASP-22642,Cu2HgI4,111,Cu,f,0.1065,0.3761,-0.4826,0.558640696,0.3761,0,0,-0.4826,0,0.1065
JVASP-22642,Cu2HgI4,111,Hg,a,0.5746,0.5746,-1.1492,0,0.5746,0,0,0.5746,0,-1.1492
JVASP-22642,Cu2HgI4,111,I,n,0.6669,29.9258,-30.5927,0.956401364,1.2839,0.617,21.3381,1.2839,21.3381,-2.5678
JVASP-22643,SiC,156,Si,a,-0.1051,-0.1051,0.2102,0,-0.1051,0,0,-0.1051,0,0.2102
JVASP-22643,SiC,156,Si,b,-0.1137,-0.1137,0.2274,0,-0.1137,0,0,-0.1137,0,0.2274
JVASP-22643,SiC,156,Si,c,-0.0882,-0.0882,0.1764,0,-0.0882,0,0,-0.0882,0,0.1764
JVASP-22643,SiC,156,C,a,-0.106,-0.106,0.212,0,-0.106,0,0,-0.106,0,0.212
JVASP-22643,SiC,156,C,c,-0.0049,-0.0049,0.0098,0,-0.0049,0,0,-0.0049,0,0.0098
JVASP-22643,SiC,156,C,b,0.0024,0.0024,-0.0047,0,0.0024,0,0,0.0024,0,-0.0047
JVASP-22645,CdIn2Se4,121,Cd,b,-0.7306,-0.7307,1.4612,6.84E-05,-0.4391,0.3568,0.6532,-0.2942,0.7993,0.7332
JVASP-22645,CdIn2Se4,121,In,d,0.3828,0.383,-0.7658,0.000261165,0.2302,-0.1869,-0.3424,0.1542,-0.4189,-0.3843
JVASP-22645,CdIn2Se4,121,Se,i,3.7311,11.6086,-15.3398,0.513533423,2.0802,-11.6594,4.4831,-2.6582,5.4857,0.578
JVASP-22646,CdBr2,166,Cd,a,-0.4839,-0.4842,0.9681,0.000309885,-0.3588,0.0769,0.4001,-0.4368,0.2461,0.7957
JVASP-22646,CdBr2,166,Br,c,2.2524,2.2525,-4.5049,2.22E-05,1.6701,-0.3583,-1.8624,2.032,-1.1455,-3.7021
JVASP-22647,CdBr2,166,Cd,a,-0.4584,-0.4588,0.9173,0.000436062,-0.4253,0.0194,0.2103,-0.4473,0.1234,0.8726
JVASP-22647,CdBr2,166,Cd,b,-0.4729,-0.4733,0.9462,0.000422744,-0.4387,0.02,0.2169,-0.4614,0.1273,0.9001
JVASP-22647,CdBr2,166,Br,c,2.2322,2.2324,-4.4646,4.48E-05,2.0707,-0.095,-1.0236,2.1765,-0.6008,-4.2472
JVASP-2265,P2GeCd,122,P,d,0.8142,6.2283,-7.0425,0.768775293,-0.3408,1.7755,-2.4567,4.7519,3.7763,-4.411
JVASP-2265,P2GeCd,122,Ge,b,-0.0781,-0.0784,0.1565,0.001916933,-0.0453,0.0414,0.0704,-0.0262,0.0882,0.0716
JVASP-2265,P2GeCd,122,Cd,a,-2.057,-2.0572,4.1141,4.86E-05,-1.187,1.0895,1.8509,-0.6928,2.3174,1.8797
JVASP-22653,Sr3BiN,221,Sr,c,9.923,9.923,-19.8459,0,9.923,0,0,9.923,0,-19.8459
JVASP-22653,Sr3BiN,221,Bi,a,0,0,0,0,0,0,0,0,0,0
JVASP-22653,Sr3BiN,221,N,b,0,0,0,0,0,0,0,0,0,0
JVASP-22654,CuI,164,Cu,d,-0.075,-0.0764,0.1514,0.009247028,-0.0758,0.0007,0,-0.0757,0,0.1514
JVASP-22654,CuI,164,I,d,-9.5073,-9.5074,19.0146,5.26E-06,-9.5073,0.0001,0,-9.5073,0,19.0146
JVASP-22655,RbVBr3,194,Rb,d,0.3491,0.3493,-0.6983,0.00028641,0.3491,0,0,0.3493,0,-0.6983
JVASP-22655,RbVBr3,194,V,a,0.4863,0.4871,-0.9734,0.000821862,0.4864,0.0002,0,0.487,0,-0.9734
JVASP-22655,RbVBr3,194,Br,h,-2.5616,-14.4413,17.0029,0.698686695,-14.4413,0,0,17.0029,0,-2.5616
JVASP-22656,HgIBr,36,Hg,a,26.3527,28.4905,-54.8432,0.03898022,-3.4617,21.2602,-33.6834,14.3444,22.4124,-10.8828
JVASP-22656,HgIBr,36,I,a,-34.6903,-38.7575,73.4477,0.055375458,4.4137,-28.7255,-44.8821,-19.644,29.8638,15.2303
JVASP-22656,HgIBr,36,Br,a,-20.1201,-24.507,44.6271,0.098301256,4.963,-19.609,26.5228,-11.4595,-17.6478,6.4965
JVASP-22659,Ag2HgI4,111,Ag,f,-0.3286,-0.9079,1.2365,0.468499798,-0.3286,0,0,1.2365,0,-0.9079
JVASP-22659,Ag2HgI4,111,Hg,a,-2.7903,-2.7903,5.5806,0,-2.7903,0,0,-2.7903,0,5.5806
JVASP-22659,Ag2HgI4,111,I,n,-4.593,-26.7141,31.3071,0.706584129,2.4193,7.0123,-19.8834,2.4193,-19.8834,-4.8386
JVASP-22660,MgCl2,164,Mg,a,-0.1424,-0.1434,0.2858,0.00349895,-0.1427,-0.0005,0,-0.1431,0,0.2858
