jid,site_idx,element,frob_norm,cartesian_max,principal_max,difference,strict_underestimation,tol_filtered_underestimation,ratio
JVASP-5662,0,Ta,66.01775891884445,35.43933333333333,53.53364708225885,18.094313748925522,True,True,1.5105715047948285
JVASP-5662,1,Ta,66.01775891884445,35.43933333333333,53.53364708225885,18.094313748925522,True,True,1.5105715047948285
JVASP-5662,2,Te,585.8556903436204,240.357,458.1645592210744,217.8075592210744,True,True,1.906183548725747
JVASP-5662,3,Te,585.8556903436204,240.357,458.1645592210744,217.8075592210744,True,True,1.906183548725747
JVASP-5662,4,Te,566.1797143434229,329.4,435.9412152533483,106.5412152533483,True,True,1.3234402405991144
JVASP-5662,5,Te,566.1797143434229,329.4,435.9412152533483,106.5412152533483,True,True,1.3234402405991144
JVASP-5662,6,Br,181.23856365575182,106.16,146.32813576760438,40.16813576760438,True,True,1.3783735471703502
JVASP-5662,7,Br,181.23856365575182,106.16,146.32813576760438,40.16813576760438,True,True,1.3783735471703502
JVASP-5662,8,Br,244.91346343555716,113.051,190.51407685476227,77.46307685476226,True,True,1.6852047027869037
JVASP-5662,9,Br,244.91346343555716,113.051,190.51407685476227,77.46307685476226,True,True,1.6852047027869037
JVASP-5662,10,Br,232.9472530338145,99.932,186.9593418821569,87.0273418821569,True,True,1.8708656074346246
JVASP-5662,11,Br,232.9472530338145,99.932,186.9593418821569,87.0273418821569,True,True,1.8708656074346246
JVASP-5662,12,Br,238.4541584497951,134.402,188.95484483278113,54.55284483278115,True,True,1.4058931030251123
JVASP-5662,13,Br,238.4541584497951,134.402,188.95484483278113,54.55284483278115,True,True,1.4058931030251123
JVASP-5662,14,Br,194.9526972284987,95.29766666666667,157.85721278330885,62.55954611664218,True,True,1.6564646156076803
JVASP-5662,15,Br,194.9526972284987,95.29766666666667,157.85721278330885,62.55954611664218,True,True,1.6564646156076803
JVASP-5662,16,Br,195.75070850957349,118.18,159.23807287858608,41.058072878586074,True,True,1.3474198077389243
JVASP-5662,17,Br,195.75070850957349,118.18,159.23807287858608,41.058072878586074,True,True,1.3474198077389243
JVASP-18459,0,H,0.08038656604184558,0.041,0.06563254189027605,0.024632541890276048,True,True,1.6007937046408791
JVASP-18459,1,H,0.08038656604184558,0.041,0.06563254189027605,0.024632541890276048,True,True,1.6007937046408791
JVASP-18459,2,Hf,25.2383606440672,12.797,20.60702190622196,7.810021906221959,True,True,1.6103010007206344
JVASP-317,0,Ti,24.05031504991151,19.637,19.637,0.0,False,False,1.0
JVASP-317,1,S,15.461179256447421,12.624,12.624,0.0,False,False,1.0
JVASP-317,2,S,15.461179256447421,12.624,12.624,0.0,False,False,1.0
JVASP-5863,0,O,2.861851848017294,2.031,2.336692214851199,0.3056922148511987,True,True,1.1505131535456419
JVASP-5863,1,Br,273.74012139253534,129.634,223.21336438097705,93.57936438097707,True,True,1.721873616342758
JVASP-5863,2,Br,273.73931110456164,132.032,223.2126577019215,91.18065770192149,True,True,1.690595141343928
JVASP-5863,3,Br,273.73862454173326,147.671,223.2120810182418,75.54108101824181,True,True,1.5115498711205437
JVASP-5863,4,Br,273.7384603777847,147.671,223.211961809193,75.54096180919302,True,True,1.5115490638594784
JVASP-5863,5,W,469.59045095345226,333.26033333333334,383.41899757683075,50.15866424349741,True,True,1.1505089541914602
JVASP-20637,0,Ho,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-20637,1,Zn,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-1990,0,Cl,17.03596773496201,11.608333333333334,13.90980940445385,2.301476071120515,True,True,1.1982606809292617
JVASP-1990,1,Cl,17.03596773496201,11.608333333333334,13.90980940445385,2.301476071120515,True,True,1.1982606809292617
JVASP-1990,2,Co,130.47660034657557,88.909,106.5336980712327,17.6246980712327,True,True,1.19823300308442
JVASP-35336,0,Yb,255.65936818743802,208.745,208.745,0.0,False,False,1.0
JVASP-35336,1,B,1.5399125516296912,1.2573333333333332,1.2573333333333332,0.0,False,False,1.0
JVASP-35336,2,B,1.5399125516296912,1.2573333333333332,1.2573333333333332,0.0,False,False,1.0
JVASP-35336,3,Ir,313.56274563899757,189.186,240.3540487073208,51.16804870732079,True,True,1.2704642452788304
JVASP-35336,4,Ir,313.56221331765516,240.35366666666667,240.35366666666667,0.0,False,False,1.0
JVASP-35336,5,Ir,313.56274563899757,189.186,240.3540487073208,51.16804870732079,True,True,1.2704642452788304
JVASP-597,0,Te,118.28716999179017,67.598,96.12723899296059,28.529238992960586,True,True,1.422042649086668
JVASP-597,1,Te,118.28817128521347,65.353,96.12803094913293,30.77503094913294,True,True,1.470904640171575
JVASP-597,2,Te,118.28716999179017,67.598,96.12723899296059,28.529238992960586,True,True,1.422042649086668
JVASP-597,3,Te,118.28817128521347,65.353,96.12803094913293,30.77503094913294,True,True,1.470904640171575
JVASP-597,4,Te,96.1342662633881,63.446,73.31879752370091,9.87279752370091,True,True,1.1556094556583696
JVASP-597,5,Te,96.1342662633881,63.446,73.31879752370091,9.87279752370091,True,True,1.1556094556583696
JVASP-597,6,Te,230.16984375456312,178.143,178.66705127813583,0.5240512781358291,True,True,1.0029417449921458
JVASP-597,7,Te,230.16884736644965,161.418,178.66596959622012,17.247969596220116,True,True,1.1068528267988706
JVASP-597,8,Te,230.16984375456312,178.143,178.66705127813583,0.5240512781358291,True,True,1.0029417449921458
JVASP-597,9,Te,162.30425472550004,94.702,122.17759133874947,27.475591338749467,True,True,1.2901268329998254
JVASP-597,10,Te,162.30425472550004,94.702,122.17759133874947,27.475591338749467,True,True,1.2901268329998254
JVASP-597,11,Te,152.7679693936745,79.40933333333334,112.01294963475249,32.60361630141915,True,True,1.4105766278701808
JVASP-597,12,Te,152.76774300224508,79.409,112.01283511425129,32.60383511425128,True,True,1.4105811068550325
JVASP-597,13,Te,152.7679693936745,79.40933333333334,112.01294963475249,32.60361630141915,True,True,1.4105766278701808
JVASP-597,14,Te,152.76774300224508,79.409,112.01283511425129,32.60383511425128,True,True,1.4105811068550325
JVASP-597,15,Te,226.71683484176174,183.37266666666667,184.5407414014013,1.1680747347346312,True,True,1.0063699500910785
JVASP-597,16,Te,226.71683484176174,183.37266666666667,184.5407414014013,1.1680747347346312,True,True,1.0063699500910785
JVASP-597,17,Te,230.16884736644965,161.418,178.66596959622012,17.247969596220116,True,True,1.1068528267988706
JVASP-597,18,Ta,149.04095559498626,73.758,113.9615012370737,40.20350123707371,True,True,1.5450730935908472
JVASP-597,19,Ta,149.0384847033365,84.23,113.95924012809601,29.72924012809601,True,True,1.352953106115351
JVASP-597,20,Ta,149.04095559498626,73.758,113.9615012370737,40.20350123707371,True,True,1.5450730935908472
JVASP-597,21,Ta,149.0384847033365,84.23,113.95924012809601,29.72924012809601,True,True,1.352953106115351
JVASP-597,22,Ta,174.36273160856365,83.657,134.6404585887624,50.98345858876242,True,True,1.6094344596239696
JVASP-597,23,Ta,174.36273160856365,83.657,134.6404585887624,50.98345858876242,True,True,1.6094344596239696
JVASP-597,24,Ta,80.66225021656662,44.543,59.04348530615186,14.500485306151859,True,True,1.325539036574812
JVASP-597,25,Ta,80.66225021656662,44.543,59.04348530615186,14.500485306151859,True,True,1.325539036574812
JVASP-597,26,Ta,29.844346700841015,13.655,24.10104471719899,10.446044717198992,True,True,1.764997782292127
JVASP-4966,0,Yb,25.591000957367807,19.068,20.183707439515857,1.1157074395158553,True,True,1.0585120326995938
JVASP-4966,1,Yb,25.591000957367807,19.068,20.183707439515857,1.1157074395158553,True,True,1.0585120326995938
JVASP-4966,2,Yb,25.591000957367807,19.068,20.183707439515857,1.1157074395158553,True,True,1.0585120326995938
JVASP-4966,3,Yb,25.591000957367807,19.068,20.183707439515857,1.1157074395158553,True,True,1.0585120326995938
JVASP-4966,4,Cu,19.45887221809116,12.831,15.652962264826071,2.8219622648260714,True,True,1.2199331513386387
JVASP-4966,5,Cu,19.45887221809116,12.831,15.652962264826071,2.8219622648260714,True,True,1.2199331513386387
JVASP-4966,6,Cu,19.45887221809116,12.831,15.652962264826071,2.8219622648260714,True,True,1.2199331513386387
JVASP-4966,7,Cu,19.45887221809116,12.831,15.652962264826071,2.8219622648260714,True,True,1.2199331513386387
JVASP-4966,8,S,79.51865470441511,45.502,64.8435599465229,19.3415599465229,True,True,1.4250705451743417
JVASP-4966,9,S,79.51865470441511,45.502,64.8435599465229,19.3415599465229,True,True,1.4250705451743417
JVASP-4966,10,S,79.51865470441511,45.502,64.8435599465229,19.3415599465229,True,True,1.4250705451743417
JVASP-4966,11,S,79.51865470441511,45.502,64.8435599465229,19.3415599465229,True,True,1.4250705451743417
JVASP-4966,12,S,38.47831955790169,26.872,28.145151989142608,1.2731519891426082,True,True,1.04737838602049
JVASP-4966,13,S,38.47831955790169,26.872,28.145151989142608,1.2731519891426082,True,True,1.04737838602049
JVASP-4966,14,S,38.47831955790169,26.872,28.145151989142608,1.2731519891426082,True,True,1.04737838602049
JVASP-4966,15,S,38.47831955790169,26.872,28.145151989142608,1.2731519891426082,True,True,1.04737838602049
JVASP-63,0,Te,262.71015572299444,200.857,200.857,0.0,False,False,1.0
JVASP-63,1,Te,262.71015572299444,200.857,200.857,0.0,False,False,1.0
JVASP-63,2,Te,194.34125719637265,144.69033333333334,148.94323948084522,4.2529061475118795,True,True,1.0293931602031365
JVASP-63,3,Te,194.34125719637265,144.69033333333334,148.94323948084522,4.2529061475118795,True,True,1.0293931602031365
JVASP-63,4,Te,192.98665032587098,142.131,146.30110731356535,4.170107313565353,True,True,1.029339885834655
JVASP-63,5,Te,192.98665032587098,142.131,146.30110731356535,4.170107313565353,True,True,1.029339885834655
JVASP-63,6,Te,261.50529379345267,199.73,199.73,0.0,False,False,1.0
JVASP-63,7,Te,261.50529379345267,199.73,199.73,0.0,False,False,1.0
JVASP-63,8,Mo,87.92893916491127,59.93233333333333,64.19825303676686,4.265919703433525,True,True,1.071178935745872
JVASP-63,9,Mo,87.92893916491127,59.93233333333333,64.19825303676686,4.265919703433525,True,True,1.071178935745872
JVASP-63,10,Mo,87.22574845766587,59.32,63.79237168730002,4.4723716873000186,True,True,1.0753939933799734
JVASP-63,11,Mo,87.22574845766587,59.32,63.79237168730002,4.4723716873000186,True,True,1.0753939933799734
JVASP-28393,0,Cd,268.32935387691003,219.09,219.09,0.0,False,False,1.0
JVASP-28393,1,S,91.9207768461516,75.053,75.053,0.0,False,False,1.0
JVASP-36669,0,Ca,4.864686834730474,3.972,3.972,0.0,False,False,1.0
JVASP-36669,1,B,4.6785254087158705,3.82,3.82,0.0,False,False,1.0
JVASP-36669,2,B,4.6785254087158705,3.82,3.82,0.0,False,False,1.0
JVASP-36669,3,H,18.36749884987066,14.997,14.997,0.0,False,False,1.0
JVASP-36669,4,H,18.36749884987066,14.997,14.997,0.0,False,False,1.0
JVASP-13982,0,Tb,78.70047325567151,64.25866666666667,64.25866666666667,0.0,False,False,1.0
JVASP-13982,1,Tb,78.70047325567151,64.25866666666667,64.25866666666667,0.0,False,False,1.0
JVASP-13982,2,Se,4.69403905678965,3.832666666666667,3.832666666666667,0.0,False,False,1.0
JVASP-13982,3,Se,4.694447571333607,3.833,3.833,0.0,False,False,1.0
JVASP-4450,0,S,106.26992977319597,44.914,85.93840168628158,41.02440168628158,True,True,1.9133989777414966
JVASP-4450,1,S,106.26992977319597,44.914,85.93840168628158,41.02440168628158,True,True,1.9133989777414966
JVASP-4450,2,S,84.94158070109125,46.135,69.00897883103494,22.87397883103494,True,True,1.4958053285149007
JVASP-4450,3,S,84.94158070109125,46.135,69.00897883103494,22.87397883103494,True,True,1.4958053285149007
JVASP-4450,4,S,45.49006904809005,23.141,37.0220402467414,13.8810402467414,True,True,1.5998461711568817
JVASP-4450,5,S,45.49006904809005,23.141,37.0220402467414,13.8810402467414,True,True,1.5998461711568817
JVASP-4450,6,S,106.27085220322645,59.155,85.93908177718907,26.784081777189073,True,True,1.452777986259641
JVASP-4450,7,S,106.27085220322645,59.155,85.93908177718907,26.784081777189073,True,True,1.452777986259641
JVASP-4450,8,Ag,143.67099607784445,94.464,103.58824273014594,9.124242730145937,True,True,1.096589629172446
JVASP-4450,9,Ag,123.40615115139114,72.566,88.10854452973575,15.54254452973575,True,True,1.2141849423936244
JVASP-4450,10,Ag,123.40721138842197,82.494,88.10998780792069,5.615987807920689,True,True,1.068077530583081
JVASP-4450,11,Ag,123.40721138842197,82.494,88.10998780792069,5.615987807920689,True,True,1.068077530583081
JVASP-4450,12,Ag,143.67086053430134,86.84,103.58719700009054,16.747197000090537,True,True,1.1928511860904023
JVASP-4450,13,Ag,143.67086053430134,86.84,103.58719700009054,16.747197000090537,True,True,1.1928511860904023
JVASP-4450,14,Ag,181.32696883806335,91.797,145.2190716484327,53.422071648432706,True,True,1.5819587965666928
JVASP-4450,15,Ag,181.32696883806335,91.797,145.2190716484327,53.422071648432706,True,True,1.5819587965666928
JVASP-4450,16,Ag,123.40615115139114,72.566,88.10854452973575,15.54254452973575,True,True,1.2141849423936244
JVASP-4450,17,Ag,143.67099607784445,94.464,103.58824273014594,9.124242730145937,True,True,1.096589629172446
JVASP-4450,18,Sb,254.9835438572458,202.94,207.7431804610762,4.803180461076209,True,True,1.023667982955929
JVASP-4450,19,Sb,254.9835438572458,202.94,207.7431804610762,4.803180461076209,True,True,1.023667982955929
JVASP-4394,0,Al,1.29960865904574,0.6233333333333333,1.061125985958917,0.43779265262558376,True,True,1.7023411539447868
JVASP-4394,1,Al,15.246718750821984,7.312333333333333,12.448893720260138,5.136560386926805,True,True,1.702451618761928
JVASP-4394,2,Al,15.246718750821984,7.312333333333333,12.448893720260138,5.136560386926805,True,True,1.702451618761928
JVASP-4394,3,Al,1.29960865904574,0.6233333333333333,1.061125985958917,0.43779265262558376,True,True,1.7023411539447868
JVASP-4394,4,Pr,63.96367203342847,30.675,52.226119472041574,21.551119472041574,True,True,1.7025629819736454
JVASP-36483,0,Ba,334.29901162581984,272.954,272.954,0.0,False,False,1.0
JVASP-36483,1,Ba,334.29901162581984,272.954,272.954,0.0,False,False,1.0
JVASP-36483,2,Ba,334.29901162581984,272.954,272.954,0.0,False,False,1.0
JVASP-36483,3,Sb,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-36483,4,Sb,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-5389,0,C,57.93496891055235,25.416,47.30370403021659,21.887704030216593,True,True,1.8611781566814838
JVASP-5389,1,S,345.30159096071367,168.519,269.73383893054626,101.21483893054625,True,True,1.600613811680263
JVASP-5389,2,S,345.3014062351904,177.493,269.73376826539493,92.24076826539493,True,True,1.5196867947772303
JVASP-5389,3,S,345.3014062351904,177.493,269.73376826539493,92.24076826539493,True,True,1.5196867947772303
JVASP-5389,4,S,345.3023598036944,187.024,269.73439306527064,82.71039306527064,True,True,1.4422448085019604
JVASP-5389,5,S,345.30159096071367,168.519,269.73383893054626,101.21483893054625,True,True,1.600613811680263
JVASP-5389,6,S,342.2050395011739,189.721,267.09680456084675,77.37580456084675,True,True,1.4078399574156089
JVASP-5389,7,S,342.2050690331749,196.775,267.0966666997319,70.32166669973188,True,True,1.3573709399046214
JVASP-5389,8,S,342.2045705714639,202.745,267.09633997311244,64.35133997311243,True,True,1.3174003796548
JVASP-5389,9,S,342.2050395011739,189.721,267.09680456084675,77.37580456084675,True,True,1.4078399574156089
JVASP-5389,10,S,342.2050690331749,196.775,267.0966666997319,70.32166669973188,True,True,1.3573709399046214
JVASP-5389,11,S,342.2045705714639,202.745,267.09633997311244,64.35133997311243,True,True,1.3174003796548
JVASP-5389,12,S,100.49161870524327,44.086,82.0510630836115,37.9650630836115,True,True,1.8611591680717574
JVASP-5389,13,S,100.49161870524327,44.086,82.0510630836115,37.9650630836115,True,True,1.8611591680717574
JVASP-5389,14,S,345.3023598036944,187.024,269.73439306527064,82.71039306527064,True,True,1.4422448085019604
JVASP-13835,0,Y,26.82068869361859,21.899,21.899,0.0,False,False,1.0
JVASP-13835,1,Y,26.82068869361859,21.899,21.899,0.0,False,False,1.0
JVASP-13835,2,N,4.891631016338007,3.994,3.994,0.0,False,False,1.0
JVASP-13835,3,N,4.891631016338007,3.994,3.994,0.0,False,False,1.0
JVASP-39100,0,Si,10.300280675787432,7.044,8.364134054100223,1.3201340541002233,True,True,1.1874125573680046
JVASP-39100,1,Si,10.300280675787432,7.044,8.364134054100223,1.3201340541002233,True,True,1.1874125573680046
JVASP-39100,2,Ge,41.365996309368235,30.117666666666665,32.50603181606792,2.3883651494012526,True,True,1.0793011349728703
JVASP-39100,3,Ge,41.365996309368235,30.117666666666665,32.50603181606792,2.3883651494012526,True,True,1.0793011349728703
JVASP-39100,4,N,88.25032231480327,60.42366666666666,69.68842161432539,9.26475494765873,True,True,1.1533299029793855
JVASP-39100,5,N,76.24025039308304,43.044,59.63445314263911,16.590453142639113,True,True,1.3854300981005276
JVASP-39100,6,N,76.24025039308304,43.044,59.63445314263911,16.590453142639113,True,True,1.3854300981005276
JVASP-39100,7,N,88.25032231480327,60.42366666666666,69.68842161432539,9.26475494765873,True,True,1.1533299029793855
JVASP-39100,8,O,130.36726706501136,74.675,105.67251406664901,30.997514066649018,True,True,1.4150989496705593
JVASP-39100,9,O,130.36726706501136,74.675,105.67251406664901,30.997514066649018,True,True,1.4150989496705593
JVASP-14575,0,N,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-14575,1,Ce,0.008,0.004,0.006283320854200525,0.0022833208542005247,True,True,1.570830213550131
JVASP-13970,0,U,2.035525976252821,1.662,1.662,0.0,False,False,1.0
JVASP-13970,1,U,2.035525976252821,1.662,1.662,0.0,False,False,1.0
JVASP-13970,2,Si,15.22766123430209,12.433333333333334,12.433333333333334,0.0,False,False,1.0
JVASP-13970,3,Si,15.22766123430209,12.433333333333334,12.433333333333334,0.0,False,False,1.0
JVASP-13970,4,S,1.3178254816173498,1.076,1.076,0.0,False,False,1.0
JVASP-13970,5,S,1.3178254816173498,1.076,1.076,0.0,False,False,1.0
JVASP-16219,0,Y,262.02436727525935,213.942,213.942,0.0,False,False,1.0
JVASP-16219,1,Y,262.02436727525935,213.942,213.942,0.0,False,False,1.0
JVASP-16219,2,Y,262.02436727525935,213.942,213.942,0.0,False,False,1.0
JVASP-16219,3,Tl,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-16219,4,C,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-18118,0,Y,77.01798975564085,47.156,54.98754396760511,7.831543967605114,True,True,1.1660773595641087
JVASP-18118,1,Y,77.01798975564085,47.156,54.98754396760511,7.831543967605114,True,True,1.1660773595641087
JVASP-18118,2,Y,77.01296465314569,54.983666666666664,54.983666666666664,0.0,False,False,1.0
JVASP-18118,3,Mg,3.3696582418201797,2.5566666666666666,2.5566666666666666,0.0,False,False,1.0
