jid,site_idx,element,reduced_formula,frobenius_norm,vzz,eta,trace_residual,symmetry_residual
JVASP-56562,0,U,SiU3,701.0415148948028,572.398,0.0,0.0,0.0
JVASP-56562,1,U,SiU3,701.0415148948028,572.398,0.0,0.0,0.0
JVASP-4261,4,Te,PrTe3,700.660973939608,-571.395,0.08525625880520486,1.1368683772161603e-13,0.0
JVASP-4261,5,Te,PrTe3,700.6605621840008,-571.395,0.08525625880520486,1.1368683772161603e-13,0.0
JVASP-13889,5,U,PdSnU,700.1768600289502,571.692,0.00027987097947840473,0.0,0.0
JVASP-13889,4,U,PdSnU,700.1768600289502,571.692,0.00027987097947840473,0.0,0.0
JVASP-4240,0,Te,NdTe3,700.1184792818998,-570.939,0.08612303591101675,0.0,0.0
JVASP-4240,1,Te,NdTe3,700.1184419703569,-570.939,0.08612478741161494,0.0009999999999763531,0.0
JVASP-79310,2,Hg,CuHgO2,699.9939469645434,-571.466,0.02828514732285033,0.0010000000000047748,0.0
JVASP-79310,3,Hg,CuHgO2,699.9939469645434,-571.466,0.02828514732285033,0.0010000000000047748,0.0
JVASP-18019,6,Pb,LiPbYb,699.6114211510559,571.23,1.2254258354787042e-05,0.0009999999999763531,0.0
JVASP-18019,7,Pb,LiPbYb,699.6114211510559,571.23,1.2254258354787042e-05,0.0009999999999763531,0.0
JVASP-4240,5,Te,NdTe3,696.4277176369418,-567.971,0.08353419452753759,0.00100000000009004,0.0
JVASP-4240,4,Te,NdTe3,696.4276761387359,-567.971,0.08353419452753759,0.0,0.0
JVASP-10126,3,Se,Rb2Se3,696.3747041435379,568.496,0.031057386507556795,0.0009999999999976694,0.0
JVASP-10126,2,Se,Rb2Se3,696.3747041435379,568.496,0.031057386507556795,0.0009999999999976694,0.0
JVASP-10126,0,Se,Rb2Se3,696.3745852226373,568.496,0.031057386507556795,7.105427357601002e-15,0.0
JVASP-10126,1,Se,Rb2Se3,696.3745852226373,568.496,0.031057386507556795,7.105427357601002e-15,0.0
JVASP-15885,0,Th,B2Ir3Th,696.1915252055285,568.438,3.5184136176848657e-06,1.1368683772161603e-13,0.0
JVASP-35442,1,U,C3U2W2,695.1056867800752,-551.836,0.41630665632543,0.0,0.0
JVASP-35442,0,U,C3U2W2,695.1056867800752,-551.836,0.41630665632543,0.0,0.0
JVASP-81135,6,Pb,InLi2Pb,694.0706439124191,-556.857,0.3272096786068955,0.0010000000000616183,0.0
JVASP-81135,7,Pb,InLi2Pb,694.0706439124191,-556.857,0.3272096786068955,0.0010000000000616183,0.0
JVASP-36799,0,Au,AuO2Pb,693.9991316421081,-566.636,0.010962946230031254,1.1368683772161603e-13,0.0
JVASP-12182,6,Te,Te3Y,693.6662071183805,-565.353,0.10424814231108703,0.0,0.0
JVASP-12182,12,Te,Te3Y,693.6662071183805,-565.353,0.10424814231108703,0.0,0.0
JVASP-12182,13,Te,Te3Y,693.6662071183805,-565.353,0.10424814231108703,0.0,0.0
JVASP-12182,7,Te,Te3Y,693.6662071183805,-565.353,0.10424814231108703,0.0,0.0
JVASP-32145,0,Ir,C2Ir,693.4872885309435,-566.23,-0.0,0.0,0.0
JVASP-32309,6,Br,Br9TaTe,693.4693663378362,566.214,0.002582062612369256,0.0009999999999763531,0.0
JVASP-32309,7,Br,Br9TaTe,693.4693663378362,566.214,0.002582062612369256,0.0009999999999763531,0.0
JVASP-4267,9,Te,SmTe3,693.3636833278766,-564.775,0.12001062369970342,0.0,0.0
JVASP-4267,14,Te,SmTe3,693.3636833278766,-564.775,0.12001062369970342,0.0,0.0
JVASP-4267,8,Te,SmTe3,693.3636833278766,-564.775,0.12001062369970342,0.0,0.0
JVASP-4267,15,Te,SmTe3,693.3636833278766,-564.775,0.12001062369970342,0.0,0.0
JVASP-65764,1,Bi,BaBi2Cl,693.1378279916629,-565.945,-0.0,0.00100000000009004,0.0
JVASP-65702,3,Pb,BaK2Pb,693.0240411645184,565.556,0.05602274575815662,5.684341886080802e-14,0.0
JVASP-65540,1,Bi,BaBi2Cl,692.9386028256761,-565.782,-0.0,0.0,0.0
JVASP-29341,23,Br,AuBiBr6,692.9303804640117,552.684,0.3792112671978925,2.842170943040401e-14,0.0
JVASP-29341,22,Br,AuBiBr6,692.9303804640117,552.684,0.3792112671978925,2.842170943040401e-14,0.0
JVASP-65590,1,Bi,BaBi2Br,692.6258846354214,-565.527,-0.0,0.00100000000009004,0.0
JVASP-77354,3,Hg,CuHg2Sc,692.5714713897765,-564.72,0.09000920810313072,0.0010000000000047748,0.0
JVASP-77354,2,Hg,CuHg2Sc,692.5714713897765,-564.72,0.09000920810313072,0.0010000000000047748,0.0
JVASP-69119,1,Bi,BaBi2Br,692.4927956924895,-565.418,-0.0,0.0,0.0
JVASP-4279,4,Br,Br3P,692.3188084762684,565.103,0.04280989483333129,0.0,0.0
JVASP-4279,11,Br,Br3P,692.3188084762684,565.103,0.04280989483333129,0.0,0.0
JVASP-4279,6,Br,Br3P,692.3188084762684,565.103,0.04280989483333129,0.0,0.0
JVASP-4279,7,Br,Br3P,692.3188084762684,565.103,0.04280989483333129,0.0,0.0
JVASP-4279,9,Br,Br3P,692.3188084762684,565.103,0.04280989483333129,0.0,0.0
JVASP-4279,10,Br,Br3P,692.3188084762684,565.103,0.04280989483333129,0.0,0.0
JVASP-4279,8,Br,Br3P,692.3188084762684,565.103,0.04280989483333129,0.0,0.0
JVASP-4279,5,Br,Br3P,692.3188084762684,565.103,0.04280989483333129,0.0,0.0
JVASP-81001,6,Pb,HgLi2Pb,692.1002809203302,-548.065,0.43515823853010127,1.1368683772161603e-13,0.0
JVASP-81001,7,Pb,HgLi2Pb,692.1002809203302,-548.065,0.43515823853010127,1.1368683772161603e-13,0.0
JVASP-12182,4,Te,Te3Y,690.7504104508372,-563.455,0.0758729623483686,5.684341886080802e-14,0.0
JVASP-12182,5,Te,Te3Y,690.7504104508372,-563.455,0.0758729623483686,5.684341886080802e-14,0.0
JVASP-12182,11,Te,Te3Y,690.7504104508372,-563.455,0.0758729623483686,5.684341886080802e-14,0.0
JVASP-12182,10,Te,Te3Y,690.7504104508372,-563.455,0.0758729623483686,5.684341886080802e-14,0.0
JVASP-1939,3,Hg,ClHg,690.2149604746336,-563.558,1.7744402527802874e-06,0.0009999999999763531,0.0
JVASP-1939,2,Hg,ClHg,690.2149604746336,-563.558,1.7744402527802874e-06,0.0009999999999763531,0.0
JVASP-39639,0,U,CU3,690.0833142824133,563.451,0.0,0.0009999999999763531,0.0
JVASP-39639,2,U,CU3,690.0833142824133,563.451,0.0,0.0009999999999763531,0.0
JVASP-39639,1,U,CU3,690.0833142824133,563.451,0.0,0.0009999999999763531,0.0
JVASP-4267,7,Te,SmTe3,689.863913294499,-562.496,0.09098375810672431,0.0,0.0
JVASP-4267,13,Te,SmTe3,689.863913294499,-562.496,0.09098375810672431,0.0,0.0
JVASP-4267,12,Te,SmTe3,689.863913294499,-562.496,0.09098375810672431,0.0,0.0
JVASP-4267,6,Te,SmTe3,689.863913294499,-562.496,0.09098375810672431,0.0,0.0
JVASP-2589,2,Se,BaSe2,689.5871924252945,561.952,0.10808218495529871,0.0010000000000047748,0.0
JVASP-2589,1,Se,BaSe2,689.5871924252945,561.952,0.10808218495529871,0.0010000000000047748,0.0
JVASP-2589,0,Se,BaSe2,689.5866465310941,561.952,0.10808396446671607,5.684341886080802e-14,0.0
JVASP-2589,3,Se,BaSe2,689.5866465310941,561.952,0.10808396446671607,5.684341886080802e-14,0.0
JVASP-25049,3,Se,Se,687.5053739622695,-552.003,0.32001094196951824,0.0010000000000331966,0.0
JVASP-25049,0,Se,Se,687.5053739622695,-552.003,0.32001094196951824,0.0010000000000331966,0.0
JVASP-25049,4,Se,Se,687.5047201117967,-552.003,0.3200127535538756,0.0,0.0
JVASP-25049,1,Se,Se,687.5047201117967,-552.003,0.3200127535538756,0.0,0.0
JVASP-25049,2,Se,Se,687.504462939696,-552.003,0.32001094196951824,2.842170943040401e-14,0.0
JVASP-25049,5,Se,Se,687.504462939696,-552.003,0.32001094196951824,2.842170943040401e-14,0.0
JVASP-7802,5,Se,Se,687.5031364532093,-552.002,0.32001333328502435,0.0010000000000047748,0.0
JVASP-7802,2,Se,Se,687.5031364532093,-552.002,0.32001333328502435,0.0010000000000047748,0.0
JVASP-7802,4,Se,Se,687.5025770904426,-552.0,0.3200163043478261,0.0,0.0
JVASP-7802,1,Se,Se,687.5025770904426,-552.0,0.3200163043478261,0.0,0.0
JVASP-7802,0,Se,Se,687.5018055947198,-552.001,0.3200157246091946,5.684341886080802e-14,0.0
JVASP-7802,3,Se,Se,687.5018055947198,-552.001,0.3200157246091946,5.684341886080802e-14,0.0
JVASP-65598,1,Bi,BaBi2Cl,687.173320467988,-561.075,-0.0,0.00100000000009004,0.0
JVASP-1022,2,Te,Te,687.1627801132712,-553.173,0.2936549686987615,0.0009999999999763531,0.0
JVASP-1022,1,Te,Te,687.1625797626061,-553.171,0.29365783817300617,0.0,0.0
JVASP-1022,0,Te,Te,687.1625797626061,-553.171,0.29365783817300617,0.0,0.0
JVASP-35895,2,Hg,HgSe,686.8234001481021,-560.338,0.06949020055752063,0.0009999999999621423,0.0
JVASP-35895,1,Hg,HgSe,686.821856456243,-560.337,0.06948497065159003,0.0,0.0
JVASP-35895,0,Hg,HgSe,686.821856456243,-560.337,0.06948497065159003,0.0,0.0
JVASP-65573,1,Bi,BaBi2Br,686.5846264328966,-560.594,-0.0,0.0,0.0
JVASP-30468,2,Br,Br3Se,686.2661927663346,-560.334,0.0,0.0,0.0
JVASP-30468,3,Br,Br3Se,686.2661927663346,-560.334,0.0,0.0,0.0
JVASP-30468,6,Br,Br3Se,686.2661927663346,-560.334,0.0,0.0,0.0
JVASP-30468,5,Br,Br3Se,686.2661927663346,-560.334,0.0,0.0,0.0
JVASP-5683,8,I,GaI7Te,686.2429893397818,505.87,0.8249253760847649,2.842170943040401e-14,0.0
JVASP-5683,9,I,GaI7Te,686.2429893397818,505.87,0.8249253760847649,2.842170943040401e-14,0.0
JVASP-5590,23,Se,P2Se5,686.1904379995397,-520.643,0.6885370589828347,0.0,0.0
JVASP-5590,22,Se,P2Se5,686.1904379995397,-520.643,0.6885370589828347,0.0,0.0
JVASP-5590,21,Se,P2Se5,686.1904379995397,-520.643,0.6885370589828347,0.0,0.0
JVASP-5590,20,Se,P2Se5,686.1904379995397,-520.643,0.6885370589828347,0.0,0.0
JVASP-12089,2,Hg,BrHgO3,685.4271762076552,-558.993,0.08396348433701316,0.0,0.0
JVASP-12089,1,Hg,BrHgO3,685.4271762076552,-558.993,0.08396348433701316,0.0,0.0
JVASP-12089,7,Hg,BrHgO3,685.4271762076552,-558.993,0.08396348433701316,0.0,0.0
JVASP-12089,5,Hg,BrHgO3,685.4271762076552,-558.993,0.08396348433701316,0.0,0.0
JVASP-12089,0,Hg,BrHgO3,685.4271762076552,-558.993,0.08396348433701316,0.0,0.0
JVASP-12089,4,Hg,BrHgO3,685.4271762076552,-558.993,0.08396348433701316,0.0,0.0
JVASP-12089,3,Hg,BrHgO3,685.4271762076552,-558.993,0.08396348433701316,0.0,0.0
JVASP-12089,6,Hg,BrHgO3,685.4271762076552,-558.993,0.08396348433701316,0.0,0.0
JVASP-29462,2,Hg,Hg3O5Se4,683.3169305732151,-556.74,0.1131120451198046,0.0,0.0
JVASP-29462,5,Hg,Hg3O5Se4,683.3169305732151,-556.74,0.1131120451198046,0.0,0.0
JVASP-4279,15,Br,Br3P,682.8574531379152,557.299,0.05203849280188907,0.0,0.0
JVASP-4279,13,Br,Br3P,682.8574531379152,557.299,0.05203849280188907,0.0,0.0
JVASP-4279,14,Br,Br3P,682.8574531379152,557.299,0.05203849280188907,0.0,0.0
JVASP-4279,12,Br,Br3P,682.8574531379152,557.299,0.05203849280188907,0.0,0.0
JVASP-29750,0,Hg,C2HgN2S2,682.3471721960897,-553.516,0.19836463625261055,0.0,0.0
JVASP-52006,0,Hg,C2HgN2S2,682.190907916545,-553.398,0.19811238927498837,0.0,0.0
JVASP-29408,0,Pb,O5Pb2S,682.096875483241,-493.708,0.9041680507506462,0.0,0.0
JVASP-29408,1,Pb,O5Pb2S,682.096875483241,-493.708,0.9041680507506462,0.0,0.0
JVASP-32309,15,Br,Br9TaTe,682.0196790042058,556.84,0.01681452481861935,0.0009999999999763531,0.0
JVASP-32309,16,Br,Br9TaTe,682.0196790042058,556.84,0.01681452481861935,0.0009999999999763531,0.0
JVASP-32309,17,Br,Br9TaTe,682.0196790042058,556.84,0.01681452481861935,0.0009999999999763531,0.0
JVASP-32309,14,Br,Br9TaTe,682.0196790042058,556.84,0.01681452481861935,0.0009999999999763531,0.0
JVASP-5590,10,Se,P2Se5,681.9792526389641,-517.584,0.6871966675940525,0.0,0.0
JVASP-5590,9,Se,P2Se5,681.9792526389641,-517.584,0.6871966675940525,0.0,0.0
JVASP-5590,11,Se,P2Se5,681.9792526389641,-517.584,0.6871966675940525,0.0,0.0
JVASP-5590,8,Se,P2Se5,681.9792526389641,-517.584,0.6871966675940525,0.0,0.0
JVASP-29462,1,Hg,Hg3O5Se4,681.1346798937784,-547.727,0.30481608538560273,1.1368683772161603e-13,0.0
JVASP-29462,3,Hg,Hg3O5Se4,681.1346798937784,-547.727,0.30481608538560273,1.1368683772161603e-13,0.0
JVASP-29341,18,Br,AuBiBr6,680.1815774761913,536.353,0.46525515844975235,0.0,0.0
JVASP-29341,19,Br,AuBiBr6,680.1815774761913,536.353,0.46525515844975235,0.0,0.0
JVASP-4089,7,Bi,BiO2Rb,679.0026841095696,-501.195,0.8190165504444379,2.842170943040401e-14,0.0
JVASP-4089,6,Bi,BiO2Rb,679.0026841095696,-501.195,0.8190165504444379,2.842170943040401e-14,0.0
JVASP-8326,2,W,N2W2Zn,678.903668395598,550.278,0.2103936555704571,0.0010000000000047748,0.0
JVASP-8326,1,W,N2W2Zn,678.903668395598,550.278,0.2103936555704571,0.0010000000000047748,0.0
JVASP-10154,6,Se,K2Se3,678.615490967455,553.913,0.04344725615755538,0.0010000000000029985,0.0
JVASP-10154,7,Se,K2Se3,678.615490967455,553.913,0.04344725615755538,0.0010000000000029985,0.0
JVASP-10154,9,Se,K2Se3,678.614844864891,553.913,0.043445450819894094,0.001000000000010104,0.0
JVASP-10154,8,Se,K2Se3,678.614844864891,553.913,0.043445450819894094,0.001000000000010104,0.0
JVASP-29462,0,Hg,Hg3O5Se4,678.5229847927039,-550.564,0.19413546835608575,0.0,0.0
JVASP-29462,4,Hg,Hg3O5Se4,678.5229847927039,-550.564,0.19413546835608575,0.0,0.0
JVASP-29341,9,Br,AuBiBr6,678.0860207407317,542.704,0.3497044429375866,2.842170943040401e-14,0.0
JVASP-29341,8,Br,AuBiBr6,678.0860207407317,542.704,0.3497044429375866,2.842170943040401e-14,0.0
JVASP-82066,3,Pt,HgPtSc2,677.4849538875384,553.164,0.0013359510018729215,0.0,0.0
JVASP-39444,4,Br,Br3S,676.8666841269409,-552.659,-0.0,0.0009999999999763531,0.0
JVASP-39444,7,Br,Br3S,676.8666841269409,-552.659,-0.0,0.0009999999999763531,0.0
JVASP-77426,6,Pt,HgPtSc2,676.711252066197,552.532,0.000989987910202532,0.0009999999999763531,0.0
JVASP-77426,7,Pt,HgPtSc2,676.711252066197,552.532,0.000989987910202532,0.0009999999999763531,0.0
JVASP-17917,6,Pb,CaLiPb,676.7046095557499,552.527,1.809866305236118e-06,0.0,0.0
JVASP-17917,7,Pb,CaLiPb,676.7046095557499,552.527,1.809866305236118e-06,0.0,0.0
JVASP-79520,2,Bi,BiZn,676.6835143130058,544.537,0.29747289899492596,0.0009999999998626663,0.0
JVASP-79520,3,Bi,BiZn,676.6835143130058,544.537,0.29747289899492596,0.0009999999998626663,0.0
JVASP-5230,4,Br,Br4Sn,674.0510031637072,550.252,0.034482382617418914,2.842170943040401e-14,0.0
JVASP-5230,5,Br,Br4Sn,674.0510031637072,550.252,0.034482382617418914,2.842170943040401e-14,0.0
JVASP-5230,6,Br,Br4Sn,674.0510031637072,550.252,0.034482382617418914,2.842170943040401e-14,0.0
JVASP-5230,7,Br,Br4Sn,674.0510031637072,550.252,0.034482382617418914,2.842170943040401e-14,0.0
JVASP-5518,20,Se,IP3Se4,673.7864944253483,-518.177,0.6177059190199488,0.0,0.0
JVASP-5518,23,Se,IP3Se4,673.7864944253483,-518.177,0.6177059190199488,0.0,0.0
JVASP-5518,22,Se,IP3Se4,673.7864944253483,-518.177,0.6177059190199488,0.0,0.0
JVASP-5518,21,Se,IP3Se4,673.7864944253483,-518.177,0.6177059190199488,0.0,0.0
JVASP-5683,10,I,GaI7Te,672.6060659762147,509.749,0.69432406929685,0.0,0.0
JVASP-5683,11,I,GaI7Te,672.6060659762147,509.749,0.69432406929685,0.0,0.0
JVASP-22656,1,Hg,BrHgI,671.8591326170986,-548.432,0.038980219972576335,0.0010000000000047748,0.0
JVASP-22656,0,Hg,BrHgI,671.8591326170986,-548.432,0.038980219972576335,0.0010000000000047748,0.0
JVASP-5230,9,Br,Br4Sn,671.5249606857515,548.215,0.02995357660771776,0.0,0.0
JVASP-5230,10,Br,Br4Sn,671.5249606857515,548.215,0.02995357660771776,0.0,0.0
JVASP-5230,8,Br,Br4Sn,671.5249606857515,548.215,0.02995357660771776,0.0,0.0
JVASP-5230,11,Br,Br4Sn,671.5249606857515,548.215,0.02995357660771776,0.0,0.0
JVASP-5230,13,Br,Br4Sn,671.2851520144028,548.09,0.011189768103778646,0.0010000000000047748,0.0
JVASP-5230,14,Br,Br4Sn,671.2851520144028,548.09,0.011189768103778646,0.0010000000000047748,0.0
JVASP-5230,12,Br,Br4Sn,671.2851520144028,548.09,0.011189768103778646,0.0010000000000047748,0.0
JVASP-5230,15,Br,Br4Sn,671.2851520144028,548.09,0.011189768103778646,0.0010000000000047748,0.0
JVASP-59722,0,U,Si2U3,670.8270454476325,541.398,0.2656345239546507,0.0,0.0
JVASP-59722,2,U,Si2U3,670.8270454476325,541.398,0.2656345239546507,0.0,0.0
JVASP-59722,1,U,Si2U3,670.8270454476325,541.398,0.2656345239546507,0.0,0.0
JVASP-59722,3,U,Si2U3,670.8270454476325,541.398,0.2656345239546507,0.0,0.0
JVASP-56338,4,Bi,Bi2U,670.4049301854812,-547.383,-0.0,0.0009999999999763531,0.0
JVASP-56338,2,Bi,Bi2U,670.4049301854812,-547.383,-0.0,0.0009999999999763531,0.0
JVASP-1023,2,Te,Te,670.2773109004959,-539.099,0.30287015928428723,2.842170943040401e-14,0.0
JVASP-1023,0,Te,Te,670.2770182827395,-539.098,0.3028725760436878,0.0,0.0
JVASP-1023,1,Te,Te,670.2770182827395,-539.098,0.3028725760436878,0.0,0.0
JVASP-53125,2,Cl,ClNaO2,670.1131695706331,-527.964,0.47111734891015294,0.0,0.0
JVASP-53125,3,Cl,ClNaO2,670.1131695706331,-527.964,0.47111734891015294,0.0,0.0
JVASP-25210,0,Te,Te,669.8035960399137,-538.696,0.303,0.0,0.0
JVASP-25210,1,Te,Te,669.8035960399137,-538.696,0.303,0.0,0.0
JVASP-25210,2,Te,Te,669.803368146951,-538.696,0.303,0.0010000000000047748,0.0
JVASP-8579,5,Hg,HgI2,667.8925833740034,-545.039,0.056779423123849856,0.0,0.0
JVASP-8579,4,Hg,HgI2,667.8925833740034,-545.039,0.056779423123849856,0.0,0.0
JVASP-12746,2,Br,AuBr3Rb,667.8241594791251,544.835,0.06973854469701837,5.684341886080802e-14,0.0
JVASP-12746,0,Br,AuBr3Rb,667.8241594791251,544.835,0.06973854469701837,5.684341886080802e-14,0.0
JVASP-12746,1,Br,AuBr3Rb,667.8225555295357,544.834,0.06973683727520673,0.0,0.0
JVASP-12746,3,Br,AuBr3Rb,667.8225555295357,544.834,0.06973683727520673,0.0,0.0
JVASP-8733,7,Cl,ClNaO2,667.5784094846088,-526.025,0.4703483674730289,0.0,0.0
JVASP-8733,6,Cl,ClNaO2,667.5784094846088,-526.025,0.4703483674730289,0.0,0.0
JVASP-36823,3,Au,AuO2Pb,667.2393185761763,-544.494,0.05796941747751127,5.684341886080802e-14,0.0
JVASP-36823,2,Au,AuO2Pb,667.2393185761763,-544.494,0.05796941747751127,5.684341886080802e-14,0.0
JVASP-36751,1,Au,AuLaO2,666.9393478405664,-544.554,-0.0,0.0,0.0
JVASP-18345,3,Bi,BaBi3,666.582093193329,544.262,0.0,0.0,0.0
JVASP-18345,2,Bi,BaBi3,666.582093193329,544.262,0.0,0.0,0.0
JVASP-18345,1,Bi,BaBi3,666.582093193329,544.262,0.0,0.0,0.0
JVASP-67725,1,Br,BeBrP,666.1117911627147,543.878,0.0,0.0,0.0
JVASP-29223,24,I,I2O5,665.1572981378164,-529.803,0.3904564526814684,0.0,0.0
JVASP-29223,25,I,I2O5,665.1572981378164,-529.803,0.3904564526814684,0.0,0.0
JVASP-29223,26,I,I2O5,665.1572981378164,-529.803,0.3904564526814684,0.0,0.0
JVASP-29223,27,I,I2O5,665.1572981378164,-529.803,0.3904564526814684,0.0,0.0
JVASP-29566,23,I,HgI2,664.5206509537533,-532.014,0.34688936757303374,2.842170943040401e-14,0.0
JVASP-29566,19,I,HgI2,664.5206509537533,-532.014,0.34688936757303374,2.842170943040401e-14,0.0
JVASP-29566,9,I,HgI2,664.5206509537533,-532.014,0.34688936757303374,2.842170943040401e-14,0.0
JVASP-29566,15,I,HgI2,664.5206509537533,-532.014,0.34688936757303374,2.842170943040401e-14,0.0
JVASP-29423,0,U,O8Te2Tl2U,664.3027440926313,514.409,0.5791131181608408,0.0010000000000012221,0.0
JVASP-29423,1,U,O8Te2Tl2U,664.301889578827,514.409,0.5791131181608408,0.0,0.0
JVASP-4080,2,Se,Br6PdSe2,664.2123056365338,-537.484,0.2330153083626675,0.0010000000000047748,0.0
JVASP-4080,1,Se,Br6PdSe2,664.2123056365338,-537.484,0.2330153083626675,0.0010000000000047748,0.0
JVASP-65792,3,Bi,BaBiCd2,663.590449721061,-541.819,-0.0,0.00100000000009004,0.0
JVASP-29620,2,Au,AuSe,663.4158561452989,-541.253,0.06852802663449446,0.0009999999999763531,0.0
JVASP-29620,3,Au,AuSe,663.4158561452989,-541.253,0.06852802663449446,0.0009999999999763531,0.0
JVASP-3636,5,I,AsI3,663.1966491064321,-498.767,0.7321635152285537,0.0,0.0
JVASP-3636,2,I,AsI3,663.1966491064321,-498.767,0.7321635152285537,0.0,0.0
JVASP-3636,3,I,AsI3,663.1957734485346,-498.766,0.73216097328206,0.0,0.0
JVASP-3636,6,I,AsI3,663.1957734485346,-498.766,0.73216097328206,0.0,0.0
JVASP-3636,4,I,AsI3,663.1952498352201,-498.766,0.7321629782302723,0.0,0.0
JVASP-3636,7,I,AsI3,663.1952498352201,-498.766,0.7321629782302723,0.0,0.0
JVASP-29341,17,Br,AuBiBr6,662.6972783541516,528.85,0.3747943651318899,5.684341886080802e-14,0.0
JVASP-29341,16,Br,AuBiBr6,662.6972783541516,528.85,0.3747943651318899,5.684341886080802e-14,0.0
JVASP-12099,17,I,I3O9Sc,661.6978920595108,-538.889,0.12425007747421081,2.842170943040401e-14,0.0
JVASP-12099,20,I,I3O9Sc,661.6978920595108,-538.889,0.12425007747421081,2.842170943040401e-14,0.0
JVASP-12099,8,I,I3O9Sc,661.6972628868884,-538.889,0.12425007747421081,0.0,0.0
JVASP-12099,11,I,I3O9Sc,661.6972628868884,-538.889,0.12425007747421081,0.0,0.0
JVASP-12099,23,I,I3O9Sc,661.6971810065387,-538.889,0.12425007747421081,2.842170943040401e-14,0.0
JVASP-12099,14,I,I3O9Sc,661.6971810065387,-538.889,0.12425007747421081,2.842170943040401e-14,0.0
JVASP-12099,12,I,I3O9Sc,661.6966662217666,-538.889,0.12424822180449038,0.0010000000000047748,0.0
JVASP-12099,21,I,I3O9Sc,661.6966662217666,-538.889,0.12424822180449038,0.0010000000000047748,0.0
JVASP-12099,19,I,I3O9Sc,661.6965391922494,-538.889,0.12425007747421081,0.0010000000000047748,0.0
JVASP-12099,16,I,I3O9Sc,661.6965391922494,-538.889,0.12425007747421081,0.0010000000000047748,0.0
JVASP-12099,18,I,I3O9Sc,661.6965221723626,-538.889,0.12425007747421081,0.0010000000000047748,0.0
JVASP-12099,9,I,I3O9Sc,661.6965221723626,-538.889,0.12425007747421081,0.0010000000000047748,0.0
JVASP-12099,6,I,I3O9Sc,661.6965221723626,-538.889,0.12425007747421081,0.0010000000000047748,0.0
JVASP-12099,15,I,I3O9Sc,661.6965221723626,-538.889,0.12425007747421081,0.0010000000000047748,0.0
JVASP-12099,7,I,I3O9Sc,661.6962084763672,-538.889,0.12425007747421081,0.0,0.0
JVASP-12099,10,I,I3O9Sc,661.6962084763672,-538.889,0.12425007747421081,0.0,0.0
JVASP-12099,13,I,I3O9Sc,661.696065156806,-538.888,0.12425030804174521,0.0,0.0
JVASP-12099,22,I,I3O9Sc,661.696065156806,-538.888,0.12425030804174521,0.0,0.0
JVASP-65727,3,Bi,BaBiCd2,660.9343863433041,-539.651,-0.0,0.0009999999999763531,0.0
JVASP-54558,2,Tl,CuO5Sr2Tl,660.6506541932733,-539.419,6.117693295937937e-05,0.0,0.0
JVASP-12076,23,I,I3InO9,659.963678789977,-536.569,0.16015647568159921,0.0,0.0
JVASP-12076,11,I,I3InO9,659.963678789977,-536.569,0.16015461198839287,0.0,0.0
JVASP-12076,7,I,I3InO9,659.963678789977,-536.569,0.16015461198839287,0.0,0.0
JVASP-12076,13,I,I3InO9,659.963678789977,-536.569,0.16015647568159921,0.0,0.0
JVASP-12076,19,I,I3InO9,659.9635479320051,-536.568,0.16015677416469115,0.0010000000000047748,0.0
JVASP-12076,17,I,I3InO9,659.9635479320051,-536.568,0.16015677416469115,0.0010000000000047748,0.0
JVASP-12076,18,I,I3InO9,659.963546652389,-536.569,0.16015647568159921,2.842170943040401e-14,0.0
JVASP-12076,15,I,I3InO9,659.963546652389,-536.569,0.16015647568159921,2.842170943040401e-14,0.0
JVASP-12076,21,I,I3InO9,659.9628085922722,-536.568,0.16015677416469115,0.0010000000000047748,0.0
JVASP-12076,12,I,I3InO9,659.9628085922722,-536.568,0.16015677416469115,0.0010000000000047748,0.0
JVASP-12076,9,I,I3InO9,659.962668359355,-536.568,0.16015677416469115,0.0,0.0
JVASP-12076,6,I,I3InO9,659.962668359355,-536.568,0.16015677416469115,0.0,0.0
JVASP-12076,14,I,I3InO9,659.9625075305414,-536.569,0.16015647568159921,0.0,0.0
JVASP-12076,8,I,I3InO9,659.9625075305414,-536.568,0.16015491046801145,0.0,0.0
JVASP-12076,16,I,I3InO9,659.9625075305414,-536.568,0.16015677416469115,0.0,0.0
JVASP-12076,20,I,I3InO9,659.9625075305414,-536.568,0.16015677416469115,0.0,0.0
JVASP-12076,10,I,I3InO9,659.9625075305414,-536.568,0.16015491046801145,0.0,0.0
JVASP-12076,22,I,I3InO9,659.9625075305414,-536.569,0.16015647568159921,0.0,0.0
JVASP-67845,1,Re,BeReSr,659.9096831339876,538.814,0.0,0.0,0.0
JVASP-854,4,Cl,Cl,659.4493451956716,538.144,0.05722446036748531,0.0010000000000331966,0.0
JVASP-854,7,Cl,Cl,659.4493451956716,538.144,0.05722446036748531,0.0010000000000331966,0.0
JVASP-854,3,Cl,Cl,659.4493451956716,538.144,0.05722446036748531,0.0010000000000331966,0.0
JVASP-854,0,Cl,Cl,659.4493451956716,538.144,0.05722446036748531,0.0010000000000331966,0.0
